"comid","metric","n_years","value_mean","mk_tau","mk_pvalue","sen_slope","trend_direction"
620016852,"mesh",40,30.8141531780671,-0.0372085220312073,0.751653858869911,0,"sin tendencia"
620016852,"np",40,32.25,0.351645613570718,0.00299124316496754,0.0555555555555556,"incremento"
620016852,"pd",40,19.1121255937792,0.338986371482172,0.0042185932000827,0.0329235583010838,"incremento"
620018287,"cohesion",40,99.9993060037122,-0.595118313768754,1.95730208875913e-06,0,"descenso"
620018287,"ed",40,1.0273424594072,0.595118313768754,1.95730208875913e-06,0,"descenso"
620018287,"lpi",40,99.8035489493561,-0.595118313768754,1.95730208875913e-06,0,"descenso"
620018287,"mesh",40,1898.06416719594,-0.595118313768754,1.95730208875913e-06,0,"descenso"
620018287,"np",40,1,NA,NA,NA,"sin tendencia"
620018287,"pd",40,0.0524793931629845,-Inf,0,0,"descenso"
620019630,"cohesion",40,99.702426539602,-0.222796854373898,0.0449316187272747,-0.00257042141685218,"descenso"
620019630,"ed",40,45.290676876799,0.434003120947998,8.95393610401489e-05,0.212414349267597,"incremento"
620019630,"lpi",40,69.3917880969101,-0.472638413613992,1.98048832087244e-05,-0.348760263612791,"descenso"
620019630,"mesh",40,2110.98925278878,-0.457184296547595,3.67246922332221e-05,-21.8077782614233,"descenso"
620019630,"np",40,38.925,0.174930363986553,0.124751204517248,0.134848484848485,"sin tendencia"
620019630,"pd",40,0.92589476966528,0.174930363986553,0.124751204517248,0.00320759169732819,"sin tendencia"
620019649,"cohesion",40,99.8256442916237,-0.726813779607392,5.2282557580683e-11,-0.00766647592643127,"descenso"
620019649,"ed",40,30.7848382283054,0.765474087033317,4.70939377817016e-12,1.68033117072932,"incremento"
620019649,"lpi",40,85.1307939421753,-0.786092917660477,1.24196074479672e-12,-0.848110470129427,"descenso"
620019649,"mesh",40,1970.52680719139,-0.786092917660477,1.24196074479672e-12,-38.8674668086268,"descenso"
620019649,"np",40,18.875,0.779487873897441,3.70599548809526e-12,1.22875816993464,"incremento"
620019649,"pd",40,0.722236370511837,0.767697301014959,7.77195496251729e-12,0.0470174220339265,"incremento"
620019653,"cohesion",40,99.9816352892274,-0.209108445840241,0.0590802450411771,-0.000195582842489089,"sin tendencia"
620019653,"ed",40,18.927888215541,-0.0128369810518623,0.916476148645103,-0.00224511393364468,"sin tendencia"
620019653,"lpi",40,95.2713462639565,-0.101347038167969,0.363433330331591,-0.0218790756115393,"sin tendencia"
620019653,"mesh",40,4681.28007752481,-0.101347038167969,0.363433330331591,-2.16103202889393,"sin tendencia"
620019653,"np",40,7.125,0.491909858248415,1.87245189961154e-05,0.173913043478261,"incremento"
620019653,"pd",40,0.13818448285887,0.491909858248415,1.87245189961154e-05,0.00337292406673062,"incremento"
620021002,"cohesion",40,98.2876885557614,0.311859813235796,0.00495515975350496,0.0200234033683564,"incremento"
620021002,"ed",40,95.0456239100061,-0.304127751750611,0.00614433840386702,-0.50470062864104,"descenso"
620021002,"lpi",40,29.1379363135334,0.305715897022998,0.00607953316329555,0.26160829712575,"incremento"
620021002,"mesh",40,148.227433132982,0.268044798153081,0.0157996021375652,2.26055418685869,"incremento"
