"comid","variable","n_years","value_mean","ols_slope","ols_pvalue","mk_tau","mk_pvalue","sen_slope","sen_slope_rel","trend_direction"
620941570,"population",9,28.3998514811198,0.689718863169352,1.27038827859968e-07,1,0.000263260802703515,3.44183421134949,12.1191979248118,"aumento"
620941573,"pop_density",9,2.4694093223706,0.0270404799647952,5.60997760939298e-07,1,0.000263260802703515,0.131682957068571,5.33256904295465,"aumento"
620941573,"population",9,23.9380893707275,0.26212642033895,5.60997760939106e-07,1,0.000263260802703515,1.27651514325825,5.3325690429547,"aumento"
620941600,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620941600,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620942929,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620942929,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620942932,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620942932,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620942943,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620942943,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620942946,"pop_density",9,3.5536091766721,0.0859535690314038,1.31200753938067e-07,1,0.000263260802703515,0.430607162098834,12.1174597624743,"aumento"
620942946,"population",9,65.0418701171875,1.57321207682291,1.31200753938045e-07,1,0.000263260802703515,7.88142244021096,12.1174597624743,"aumento"
620942949,"pop_density",9,0.350150558223263,0.00290373222785232,2.02322103229957e-07,1,0.000263260802703515,0.0146703483627428,4.18972582456621,"aumento"
620942949,"population",9,10.3923060099284,0.0861814244588213,2.02322103230114e-07,1,0.000263260802703515,0.43540912866592,4.18972582456625,"aumento"
620944285,"pop_density",9,124.312928017913,0.0188630084509767,0.914335197727579,-0.166666666666667,0.602167527748196,-0.74012447869591,-0.595372090816862,"sin tendencia"
620944285,"population",9,865.874172634549,0.131386108398447,0.914335197727567,-0.166666666666667,0.602167527748196,-5.15517316545757,-0.595372090816868,"sin tendencia"
620944301,"pop_density",9,18.5441692604886,0.448871142682842,1.43535666694991e-07,1,0.000263260802703515,2.23302761464644,12.0416697198956,"aumento"
620944301,"population",9,338.702475653754,8.19846740722655,1.43535666694984e-07,1,0.000263260802703515,40.7854334513348,12.0416697198956,"aumento"
620944322,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620944322,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620944323,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620944323,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620945668,"pop_density",9,36.3718932186913,0.358584525752067,3.55648013453704e-05,0.833333333333333,0.00249902885761126,1.88660409863868,5.18698349655652,"aumento"
620945668,"population",9,341.054311116536,3.36239847819011,3.55648013453692e-05,0.833333333333333,0.00249902885761126,17.6904308319092,5.1869834965565,"aumento"
620945696,"pop_density",9,243.007942097947,2.5331119971974,1.15531638823027e-08,1,0.000263260802703515,12.9083288455041,5.31189587223501,"aumento"
620945696,"population",9,4873.17824978299,50.7979541015626,1.15531638823008e-08,1,0.000263260802703515,258.858154296875,5.31189587223497,"aumento"
620945697,"pop_density",9,8.06043769551181,0.171949362015992,2.58435775697312e-08,1,0.000263260802703515,0.863075366375715,10.7075496266945,"aumento"
620945697,"population",9,118.711546156141,2.53241516113281,2.58435775697315e-08,1,0.000263260802703515,12.7110977172852,10.7075496266945,"aumento"
620945699,"pop_density",9,0.121798400063009,0.00339278688986921,4.67583271274519e-08,1,0.000263260802703515,0.0174432620170165,14.3214213060211,"aumento"
620945699,"population",9,0.818338572978973,0.022795442144076,4.67583271274561e-08,1,0.000263260802703515,0.117197714745999,14.321421306021,"aumento"
620945702,"pop_density",9,0.658973523477464,0.0189621349724005,1.47845798657069e-07,1,0.000263260802703515,0.0951157544123304,14.4339265575339,"aumento"
620945702,"population",9,3.04377432664235,0.0875853999455769,1.47845798657077e-07,1,0.000263260802703515,0.439336150884627,14.4339265575338,"aumento"
620945725,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620945725,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620947036,"pop_density",9,901.20348461838,7.31231268152216,4.47650253735073e-06,1,0.000263260802703515,37.4921516899575,4.16023154924148,"aumento"
620947036,"population",9,10795.4149305556,87.593369140625,4.47650253735088e-06,1,0.000263260802703515,449.1142578125,4.1602315492415,"aumento"
620947067,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620947067,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620947075,"pop_density",9,0.35443666609089,0.00987310221507726,4.67584154367925e-08,1,0.000263260802703515,0.0507603765289049,14.3214236520011,"aumento"
620947075,"population",9,2.47304595841302,0.0688885712623597,4.6758415436791e-08,1,0.000263260802703515,0.354175388813023,14.3214236520012,"aumento"
620948391,"pop_density",9,285.446752672385,4.19455741594473,1.95642246171201e-10,1,0.000263260802703515,21.3411806424884,7.47641388199018,"aumento"
620948391,"population",9,2451.52510579427,36.0244519042968,1.95642246171107e-10,1,0.000263260802703515,183.286163330077,7.47641388199019,"aumento"
620948409,"pop_density",9,358.585541206775,4.29261371795146,2.9967831076776e-09,1,0.000263260802703515,21.7078790493133,6.05375190986736,"aumento"
620948409,"population",9,10717.2609049479,128.29591796875,2.99678310767728e-09,1,0.000263260802703515,648.79638671875,6.05375190986734,"aumento"
620948412,"pop_density",9,474.455160840751,7.16925353079273,4.66816234932725e-06,1,0.000263260802703515,37.2010908448521,7.8408022328033,"aumento"
620948412,"population",9,1679.74362521701,25.3817618815104,4.66816234932738e-06,1,0.000263260802703515,131.705375671387,7.84080223280331,"aumento"
620948443,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620948443,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620948480,"pop_density",9,13.498870492213,0.310527084901875,1.37210213670405e-09,1,0.000263260802703515,1.55503834544918,11.5197663859819,"aumento"
620948480,"population",9,224.295311821832,5.15967386881509,1.37210213670405e-09,1,0.000263260802703515,25.8382959365845,11.5197663859818,"aumento"
620949823,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620949823,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620951186,"pop_density",9,3.71342397550866,0.0979106467124063,1.67709270660502e-07,1,0.000263260802703515,0.483722733396244,13.026326554322,"aumento"
620951186,"population",9,4.13378540674845,0.10899418036143,1.67709270660488e-07,1,0.000263260802703515,0.538480386137963,13.026326554322,"aumento"
620951192,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620951192,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620951194,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620951194,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620951202,"pop_density",9,23.5839852279096,0.526360130618521,1.48026941526219e-07,1,0.000263260802703515,2.66958144561782,11.3194670867526,"aumento"
620951202,"population",9,377.265577528212,8.42001708984374,1.48026941526216e-07,1,0.000263260802703515,42.7044528779529,11.3194670867525,"aumento"
620951220,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620951220,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620951225,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620951225,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620952562,"pop_density",9,1.89403646548919,0.0546678767562035,1.22042325498148e-07,1,0.000263260802703515,0.274180663734501,14.475997095636,"aumento"
620952562,"population",9,7.9659914970398,0.229923683802287,1.22042325498146e-07,1,0.000263260802703515,1.15315669775009,14.475997095636,"aumento"
620952567,"pop_density",9,14.7672580216466,0.412446140167059,3.68133701116405e-08,1,0.000263260802703515,2.08299095354521,14.1054686692131,"aumento"
620952567,"population",9,194.217244466146,5.42444323221843,3.68133701116418e-08,1,0.000263260802703515,27.3952525683812,14.1054686692131,"aumento"
620952578,"pop_density",9,14.8040373687444,0.192807384859943,0.000303674617725717,0.833333333333333,0.00249902885761126,1.00279960403653,6.77382513336351,"aumento"
620952578,"population",9,2.28828500376807,0.0298025623957317,0.000303674617725714,0.833333333333333,0.00249902885761126,0.155004424708231,6.77382513336354,"aumento"
620953909,"pop_density",9,226.00250418578,2.4086177806045,6.47575502064796e-09,1,0.000263260802703515,11.9531611620228,5.28895075967698,"aumento"
620953909,"population",9,4030.24905056424,42.9523095703125,6.47575502065125e-09,1,0.000263260802703515,213.157887776691,5.28895075967697,"aumento"
620953932,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620953932,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620953937,"pop_density",9,0.00808578072475328,0.000221310812513409,8.59739189400064e-08,1,0.000263260802703515,0.00112942303820412,13.9680146747806,"aumento"
620953937,"population",9,0.0448310799482796,0.00122704325864712,8.59739189399988e-08,1,0.000263260802703515,0.00626201182603835,13.9680146747807,"aumento"
620953939,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620953939,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620953947,"pop_density",9,0.329950465518998,0.00746985577174339,1.77802204938005e-06,1,0.000263260802703515,0.0383892534580198,11.6348535522249,"aumento"
620953947,"population",9,2.98549690511492,0.0675896342595418,1.77802204937998e-06,1,0.000263260802703515,0.347358192716326,11.6348535522249,"aumento"
620953954,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620953954,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620953969,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620953969,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620953981,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620953981,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620953986,"pop_density",9,1.48265747575195,0.0329737014651039,1.86447910878461e-08,1,0.000263260802703515,0.167962990448021,11.3285093283488,"aumento"
620953986,"population",9,98.3834033542209,2.18800702412923,1.864479108784e-08,1,0.000263260802703515,11.1453730265299,11.3285093283487,"aumento"
620955285,"pop_density",9,175.185705598028,1.94839233463887,6.22584098192091e-10,1,0.000263260802703515,9.99363938213666,5.70459750013369,"aumento"
620955285,"population",9,3202.3088921441,35.6156575520832,6.22584098192379e-10,1,0.000263260802703515,182.678833007812,5.70459750013371,"aumento"
620955328,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620955328,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620955343,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620955343,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620956670,"pop_density",9,539.907215405031,7.65160780667988,1.37031929276896e-07,1,0.000263260802703515,37.4863775433012,6.94311475633447,"aumento"
620956670,"population",9,18863.3714192708,267.333193359375,1.37031929276914e-07,1,0.000263260802703515,1309.70552455357,6.94311475633447,"aumento"
620956671,"pop_density",9,492.091945300342,5.68061152983642,4.60375074284717e-09,1,0.000263260802703515,28.8975544658836,5.87238924389351,"aumento"
620956671,"population",9,4616.38406032986,53.2906193033855,4.60375074284837e-09,1,0.000263260802703515,271.092041015625,5.87238924389351,"aumento"
620956683,"pop_density",9,89.5231641224276,0.821230464394582,1.08946482343139e-08,1,0.000263260802703515,4.04748173232617,4.52115580587727,"aumento"
620956683,"population",9,398.516788058811,3.65574798583984,1.08946482343098e-08,1,0.000263260802703515,18.0175649007161,4.52115580587716,"aumento"
620956694,"pop_density",9,18.2107826665432,0.505919605899115,2.84192855376272e-07,1,0.000263260802703515,2.58772864903895,14.209870582845,"aumento"
620956694,"population",9,563.097039116753,15.6435798136393,2.84192855376307e-07,1,0.000263260802703515,80.015360514323,14.209870582845,"aumento"
620956702,"pop_density",9,0.0393936841433565,0.000854028243815589,0.000296309348234004,0.666666666666667,0.0164886567276701,0.00415229078433649,10.5404987490533,"aumento"
620956702,"population",9,0.389870754546589,0.00845213244358699,0.000296309348234011,0.666666666666667,0.0164886567276701,0.0410943220059078,10.5404987490533,"aumento"
620956704,"pop_density",9,4.0840507583617,0.0981691472689479,1.87030931234784e-07,1,0.000263260802703515,0.492934814028471,12.0697523903011,"aumento"
620956704,"population",9,33.9300384521484,0.815583140055339,1.87030931234794e-07,1,0.000263260802703515,4.09527162710826,12.0697523903011,"aumento"
620956711,"pop_density",9,0.107770560953514,0.00310663207891714,3.58568959833284e-07,1,0.000263260802703515,0.0158736805457626,14.7291434741715,"aumento"
620956711,"population",9,5.63095876905653,0.162319997151693,3.58568959833223e-07,1,0.000263260802703515,0.829391996065775,14.7291434741715,"aumento"
620956731,"pop_density",9,0.0095992824389638,0.000232380020646738,0.000894880493123865,0.777777777777778,0.00487856447503363,0.00117450111571736,12.2353011611579,"aumento"
620956731,"population",9,0.159611027273867,0.00386387358109156,0.000894880493123865,0.777777777777778,0.00487856447503363,0.0195288898733755,12.2353011611579,"aumento"
620958044,"pop_density",9,193.994606499628,1.81007453712765,1.11264915345479e-07,1,0.000263260802703515,9.20477278470025,4.74486015399502,"aumento"
620958044,"population",9,226.457555135091,2.11297139485677,1.11264915345557e-07,1,0.000263260802703515,10.7450942993163,4.74486015399506,"aumento"
620958064,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620958064,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620958070,"pop_density",9,3363.3163926354,25.0234591795944,5.68674601348682e-05,0.944444444444444,0.000580666545949214,125.631143557185,3.73533527301439,"aumento"
620958070,"population",9,42293.1909722222,314.666184895833,5.68674601348711e-05,0.944444444444444,0.000580666545949214,1579.79248046875,3.73533527301438,"aumento"
620958078,"pop_density",9,0.550958810123536,0.014900946357945,1.87806994296297e-07,1,0.000263260802703515,0.075859261603754,13.7685903573708,"aumento"
620958078,"population",9,16.494968202379,0.446114358901977,1.87806994296283e-07,1,0.000263260802703515,2.27112460136413,13.7685903573707,"aumento"
620959416,"pop_density",9,546.487819756804,5.04510199961974,1.68619611251925e-07,1,0.000263260802703515,24.5243575936559,4.48763114328324,"aumento"
620959416,"population",9,1741.5263671875,16.0775370279949,1.68619611251899e-07,1,0.000263260802703515,78.1532796223967,4.48763114328331,"aumento"
620959428,"pop_density",9,245.024696944856,1.94393274832765,1.34148046124506e-07,1,0.000263260802703515,10.019323174634,4.08910746531354,"aumento"
620959428,"population",9,3310.31518554687,26.2627815755209,1.34148046124479e-07,1,0.000263260802703515,135.362345377605,4.08910746531354,"aumento"
620959450,"pop_density",9,25.6677257732035,0.766938648718374,1.28166277264207e-07,1,0.000263260802703515,3.97314724730696,15.4791557398312,"aumento"
620959450,"population",9,405.325875176324,12.1109319051107,1.28166277264207e-07,1,0.000263260802703515,62.7410234723773,15.4791557398313,"aumento"
620959454,"pop_density",9,4.10836656470903,0.114320287894762,4.48380675830581e-07,1,0.000263260802703515,0.570685818709756,13.8908203472388,"aumento"
620959454,"population",9,6.27338303460016,0.174564499855042,4.48380675830623e-07,1,0.000263260802703515,0.871424367030465,13.8908203472388,"aumento"
620959457,"pop_density",9,18.8035003873859,0.196628995151877,1.01220551332297e-07,1,0.000263260802703515,0.957768607668825,5.09356549545068,"aumento"
620959457,"population",9,308.1455078125,3.2222905476888,1.01220551332283e-07,1,0.000263260802703515,15.6955932617187,5.09356549545065,"aumento"
620960804,"pop_density",9,219.409740474601,2.73373197073378,2.48451940754157e-08,1,0.000263260802703515,13.4043328615029,6.10926973091906,"aumento"
620960804,"population",9,2211.23008897569,27.5507840983074,2.48451940754037e-08,1,0.000263260802703515,135.090010506767,6.10926973091906,"aumento"
620960815,"pop_density",9,105.594698429673,0.874934525566681,2.14971391852003e-06,1,0.000263260802703515,3.97873672066359,3.76793227295729,"aumento"
620960815,"population",9,390.910868326823,3.23900177001955,2.14971391851941e-06,1,0.000263260802703515,14.7292567661831,3.76793227295709,"aumento"
620960830,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620960830,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620960871,"pop_density",9,2.79453764881644,0.0628680844388423,1.45830069137496e-08,1,0.000263260802703515,0.319096111289953,11.4185654798782,"aumento"
620960871,"population",9,54.7584525214301,1.23188858032227,1.45830069137489e-08,1,0.000263260802703515,6.2526297569275,11.4185654798782,"aumento"
620962180,"pop_density",9,1026.83049304392,14.3975893252032,1.64053968183904e-08,1,0.000263260802703515,73.5029318027652,7.15823422665157,"aumento"
620962180,"population",9,7789.57904730903,109.220714518229,1.64053968183817e-08,1,0.000263260802703515,557.596313476562,7.15823422665168,"aumento"
620962191,"pop_density",9,100.668592683133,1.16663432989561,2.66313789814262e-09,1,0.000263260802703515,5.96017964672363,5.92059498187687,"aumento"
620962191,"population",9,2110.12769911024,24.4539766438803,2.66313789813917e-09,1,0.000263260802703515,124.932114664714,5.9205949818768,"aumento"
620962200,"pop_density",9,20.1103807918996,0.468475040337909,1.48759999708746e-09,1,0.000263260802703515,2.34577678509076,11.6645070491934,"aumento"
620962200,"population",9,563.789204915365,13.133573811849,1.48759999708754e-09,1,0.000263260802703515,65.7632315499445,11.6645070491935,"aumento"
620963556,"pop_density",9,547.4612821569,9.40853723924811,5.88562262966763e-05,1,0.000263260802703515,42.8207958308073,7.8217030548902,"aumento"
620963556,"population",9,931.137376573352,16.0023018391927,5.88562262966807e-05,1,0.000263260802703515,72.8308006286626,7.82170305489024,"aumento"
620963571,"pop_density",9,174.277350247215,1.63162170018664,4.36093539530382e-08,1,0.000263260802703515,8.02480729088667,4.60461860333736,"aumento"
620963571,"population",9,956.360507541233,8.95365091959641,4.36093539530291e-08,1,0.000263260802703515,44.0367538452154,4.60461860333738,"aumento"
620963599,"pop_density",9,0.824376130799496,0.0225945442034674,1.82150297107697e-07,1,0.000263260802703515,0.114728960435384,13.9170648141059,"aumento"
620963599,"population",9,30.1987054612901,0.827687702178955,1.82150297107697e-07,1,0.000263260802703515,4.20277341206869,13.9170648141059,"aumento"
620963612,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620963612,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620964932,"pop_density",9,47.6157343133164,0.350486157481053,0.00274243758472955,0.777777777777778,0.00487856447503363,1.92637901511377,4.04567742762927,"aumento"
620964932,"population",9,766.703403049045,5.64349019368488,0.00274243758472956,0.777777777777778,0.00487856447503363,31.0183465140207,4.04567742762927,"aumento"
620964950,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620964950,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620964958,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620964958,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620964971,"pop_density",9,0.992503450716828,0.0267114657368837,1.31961079682609e-07,1,0.000263260802703515,0.13362005222066,13.4629307458986,"aumento"
620964971,"population",9,25.6016667683919,0.68902334213257,1.3196107968262e-07,1,0.000263260802703515,3.44673466682435,13.4629307458986,"aumento"
620964977,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620964977,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620966326,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620966326,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620966338,"pop_density",9,14.7137715572739,0.136255639796324,2.11914848486223e-07,1,0.000263260802703515,0.650870983708745,4.42354960572281,"aumento"
620966338,"population",9,269.753341674805,2.49802805582682,2.11914848486217e-07,1,0.000263260802703515,11.9326728820801,4.42354960572287,"aumento"
620966345,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620966345,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620966364,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620966364,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620966369,"pop_density",9,1.17882534136909,0.032476671069752,2.05809003631311e-07,1,0.000263260802703515,0.164907426253239,13.9891314231262,"aumento"
620966369,"population",9,20.357753223843,0.560856669743855,2.05809003631327e-07,1,0.000263260802703515,2.84787285327911,13.9891314231262,"aumento"
620967708,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620967708,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620967723,"pop_density",9,4.49732963355461,0.123413105729721,3.61044165828909e-08,1,0.000263260802703515,0.611813722673405,13.6039332787319,"aumento"
620967723,"population",9,39.2447001139323,1.07693024953206,3.61044165828927e-08,1,0.000263260802703515,5.33882281893775,13.6039332787319,"aumento"
620969063,"pop_density",9,14.1739761784319,0.387712581959188,7.08349820860308e-08,1,0.000263260802703515,1.96909785154687,13.8923462743163,"aumento"
620969063,"population",9,448.740927802192,12.2747845458984,7.08349820860326e-08,1,0.000263260802703515,62.3406435648601,13.8923462743163,"aumento"
620969076,"pop_density",9,0.583763188207275,0.0134441878624238,9.52415008053778e-08,1,0.000263260802703515,0.0683281990892634,11.704780374915,"aumento"
620969076,"population",9,2.50558274322086,0.0577040926615396,9.52415008053873e-08,1,0.000263260802703515,0.293272957205773,11.704780374915,"aumento"
620969084,"pop_density",9,0.0432247171223132,0.000976334072630517,2.25046061622106e-07,1,0.000263260802703515,0.00498596232066056,11.5349796426701,"aumento"
620969084,"population",9,0.446424927976397,0.0100835794210434,2.25046061622109e-07,1,0.000263260802703515,0.0514950245618823,11.5349796426702,"aumento"
620969092,"pop_density",9,6.74304766123059,0.0784109616908447,0.00113681330475501,0.722222222222222,0.00914914757959376,0.414394556177765,6.14550833683621,"aumento"
620969092,"population",9,7.88294357723661,0.0916661453247077,0.00113681330475505,0.722222222222222,0.00914914757959376,0.484446954727172,6.14550833683624,"aumento"
620969097,"pop_density",9,0.00171601176186244,4.42276143351476e-05,5.86021460536695e-07,1,0.000263260802703515,0.000231842686876819,13.5105534839221,"aumento"
620969097,"population",9,0.0386119476623005,0.000995164699852467,5.86021460536624e-07,1,0.000263260802703515,0.00521668784009914,13.5105534839222,"aumento"
620969099,"pop_density",9,1.43766638248366,0.0394516041834538,3.61043697562958e-08,1,0.000263260802703515,0.195579152127211,13.6039316568936,"aumento"
620969099,"population",9,11.6295480728149,0.319131290117899,3.61043697562968e-08,1,0.000263260802703515,1.58207577183133,13.6039316568936,"aumento"
620970405,"pop_density",9,189.771185267055,2.63035836900149,1.68982643439396e-10,1,0.000263260802703515,13.1510416208263,6.92994650495515,"aumento"
620970405,"population",9,146.204149034288,2.02648946126301,1.68982643439419e-10,1,0.000263260802703515,10.1318693161011,6.92994650495518,"aumento"
620970451,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620970451,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620970468,"pop_density",9,11.959115568803,0.221436814474969,2.16278325129256e-05,1,0.000263260802703515,1.13616314063021,9.50039435687071,"aumento"
620970468,"population",9,94.4417097303602,1.74869715372721,2.16278325129262e-05,1,0.000263260802703515,8.97233486175542,9.50039435687078,"aumento"
620970469,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620970469,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620970475,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620970475,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620971822,"pop_density",9,2.6202802838217,0.0593643037959743,2.8464374512138e-10,1,0.000263260802703515,0.297334677805984,11.3474378921143,"aumento"
620971822,"population",9,49.187212838067,1.11437110900879,2.84643745121348e-10,1,0.000263260802703515,5.58148842766171,11.3474378921143,"aumento"
620971825,"pop_density",9,60.3196047271076,0.535236883576537,5.28754804069814e-07,1,0.000263260802703515,2.46811945495741,4.09173678462159,"aumento"
620971825,"population",9,1214.51813422309,10.7768428548179,5.28754804069633e-07,1,0.000263260802703515,49.6948852539093,4.09173678462185,"aumento"
620971844,"pop_density",9,66.7499333414804,1.7691114924348,2.26979175041385e-10,1,0.000263260802703515,9.05284083294705,13.5623219077005,"aumento"
620971844,"population",9,2219.97420247396,58.8372403971354,2.26979175041272e-10,1,0.000263260802703515,301.080047607423,13.5623219077004,"aumento"
620973201,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620973201,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620973220,"pop_density",9,0.245676573225391,0.00667102404278824,2.40496096883791e-07,1,0.000263260802703515,0.0339225436260153,13.8078055960564,"aumento"
620973220,"population",9,8.29880301157634,0.225343074798584,2.40496096883785e-07,1,0.000263260802703515,1.14588258663813,13.8078055960564,"aumento"
620974543,"pop_density",9,647.023906244025,7.93563960213641,2.71084604245342e-07,1,0.000263260802703515,38.4452158443572,5.94185399849161,"aumento"
620974543,"population",9,2217.72748480903,27.2000553385416,2.71084604245344e-07,1,0.000263260802703515,131.774129231775,5.94185399849172,"aumento"
620974556,"pop_density",9,198.136926842514,2.22401777199009,6.71767555668758e-09,1,0.000263260802703515,11.0924309902288,5.5983663252461,"aumento"
620974556,"population",9,1686.12613932292,18.9261767578124,6.71767555669219e-09,1,0.000263260802703515,94.3955179850242,5.59836632524597,"aumento"
620974576,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620974576,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620974577,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620974577,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620974581,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620974581,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620975932,"pop_density",9,124.488062153169,1.45639028111156,1.57270295975914e-09,1,0.000263260802703515,7.37442415969777,5.92380026819305,"aumento"
620975932,"population",9,1332.9462890625,15.5941861979167,1.57270295975956e-09,1,0.000263260802703515,78.9610758463537,5.92380026819305,"aumento"
620975946,"pop_density",9,43.9604813165669,0.513363061306524,4.63846405962302e-08,1,0.000263260802703515,2.56875853922289,5.84333579226494,"aumento"
620975946,"population",9,104.532040066189,1.22070747375488,4.63846405961943e-08,1,0.000263260802703515,6.10815811157221,5.8433357922648,"aumento"
620975952,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620975952,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620975953,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620975953,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620975992,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620975992,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620977322,"pop_density",9,10.7301639477632,0.125543735421298,2.02733476242884e-08,1,0.000263260802703515,0.649947954133914,6.05720431950529,"aumento"
620977322,"population",9,117.255872938368,1.37190264383952,2.02733476242903e-08,1,0.000263260802703515,7.10242780049647,6.05720431950529,"aumento"
620977355,"pop_density",9,1.61657877309615,0.0410883013319711,2.59672459258746e-07,1,0.000263260802703515,0.200564569531361,12.4067303659586,"aumento"
620977355,"population",9,10.5875882572598,0.269102888107299,2.59672459258727e-07,1,0.000263260802703515,1.31357352733612,12.4067303659586,"aumento"
620977357,"pop_density",9,0.111230032915647,0.00163444283944858,5.11572877590973e-07,0.944444444444444,0.000580666545949214,0.0082177825218753,7.38809681743722,"aumento"
620977357,"population",9,3.42864502800835,0.0503813958168029,5.11572877590978e-07,0.944444444444444,0.000580666545949214,0.253311614195505,7.38809681743723,"aumento"
620978682,"pop_density",9,224.34367777468,2.36292025477555,2.533375839109e-09,1,0.000263260802703515,11.8559142018126,5.28471063656186,"aumento"
