"comid","year","population","basin_area_km2","pop_density"
620596193,2010,6.27214241027832,44.6048548687337,0.14061568922792
620596193,2015,7.14684295654297,44.6048548687337,0.160225674482637
620596193,2020,7.75690793991089,44.6048548687337,0.173902772752842
620596193,2025,8.76483345031738,44.6048548687337,0.196499539705065
620596207,1985,7.27614736557007,9.74910097089595,0.746340343308741
620596207,1990,8.26772499084473,9.74910097089595,0.848049991022394
620596207,1995,8.56811809539795,9.74910097089595,0.878862381359718
620596207,2000,8.65858364105225,9.74910097089595,0.888141754496211
620596207,2005,9.24918651580811,9.74910097089595,0.948721994306937
620596207,2010,9.85861206054688,9.74910097089595,1.01123294239929
620596207,2015,10.3606367111206,9.74910097089595,1.06272739835707
620596207,2020,10.9000434875488,9.74910097089595,1.11805627206948
620596207,2025,11.1417379379272,9.74910097089595,1.14284773244105
620597569,1985,0,24.5591560152354,0
620597569,1990,0,24.5591560152354,0
620597569,1995,0,24.5591560152354,0
620597569,2000,0,24.5591560152354,0
620597569,2005,0,24.5591560152354,0
620597569,2010,0,24.5591560152354,0
620597569,2015,0,24.5591560152354,0
620597569,2020,0,24.5591560152354,0
620597569,2025,0,24.5591560152354,0
620597576,1985,0,0.0160755686503011,0
620597576,1990,0,0.0160755686503011,0
620597576,1995,0,0.0160755686503011,0
620597576,2000,0,0.0160755686503011,0
620597576,2005,0,0.0160755686503011,0
620597576,2010,0,0.0160755686503011,0
620597576,2015,0,0.0160755686503011,0
620597576,2020,0,0.0160755686503011,0
620597576,2025,0,0.0160755686503011,0
620597587,1985,0,47.5219532728617,0
620597587,1990,0,47.5219532728617,0
620597587,1995,0,47.5219532728617,0
620597587,2000,0,47.5219532728617,0
620597587,2005,0,47.5219532728617,0
620597587,2010,0,47.5219532728617,0
620597587,2015,0,47.5219532728617,0
620597587,2020,0,47.5219532728617,0
620597587,2025,0,47.5219532728617,0
620598903,1985,0,0.219974001896185,0
620598903,1990,0,0.219974001896185,0
620598903,1995,0,0.219974001896185,0
620598903,2000,0,0.219974001896185,0
620598903,2005,0,0.219974001896185,0
620598903,2010,0,0.219974001896185,0
620598903,2015,0,0.219974001896185,0
620598903,2020,0,0.219974001896185,0
620598903,2025,0,0.219974001896185,0
620598926,1985,402.886810302734,34.4099203922288,11.7084493573465
620598926,1990,443.420684814453,34.4099203922288,12.8864199556415
620598926,1995,473.798400878906,34.4099203922288,13.7692385067508
620598926,2000,493.733337402344,34.4099203922288,14.3485754042561
620598926,2005,504.015899658203,34.4099203922288,14.6474009213933
620598926,2010,520.212463378906,34.4099203922288,15.1180955215576
620598926,2015,531.310485839844,34.4099203922288,15.4406194429859
620598926,2020,556.794799804688,34.4099203922288,16.181228943803
620598926,2025,570.382446289062,34.4099203922288,16.5761047915089
620598940,1985,0,52.596671816813,0
620598940,1990,0,52.596671816813,0
620598940,1995,0,52.596671816813,0
620598940,2000,0,52.596671816813,0
620598940,2005,0,52.596671816813,0
620598940,2010,0,52.596671816813,0
620598940,2015,0,52.596671816813,0
620598940,2020,0,52.596671816813,0
620598940,2025,0,52.596671816813,0
620598943,1985,0,4.45046030433742,0
620598943,1990,0,4.45046030433742,0
620598943,1995,0,4.45046030433742,0
620598943,2000,0,4.45046030433742,0
620598943,2005,0,4.45046030433742,0
620598943,2010,0,4.45046030433742,0
620598943,2015,0,4.45046030433742,0
620598943,2020,0,4.45046030433742,0
620598943,2025,0,4.45046030433742,0
620598945,1985,0,39.6569798426857,0
620598945,1990,0,39.6569798426857,0
620598945,1995,0,39.6569798426857,0
620598945,2000,0,39.6569798426857,0
620598945,2005,0,39.6569798426857,0
620598945,2010,0,39.6569798426857,0
620598945,2015,0,39.6569798426857,0
620598945,2020,0,39.6569798426857,0
620598945,2025,0,39.6569798426857,0
620598959,1985,44.4778099060059,17.0152114935776,2.61400276586594
620598959,1990,50.0627212524414,17.0152114935776,2.94223326412002
620598959,1995,53.5563888549805,17.0152114935776,3.14755939855319
620598959,2000,55.7425003051758,17.0152114935776,3.27603922679514
620598959,2005,59.5312843322754,17.0152114935776,3.498709631364
620598959,2010,63.3178329467773,17.0152114935776,3.72124865862976
620598959,2015,66.5962982177734,17.0152114935776,3.91392714941628
620598959,2020,70.3874282836914,17.0152114935776,4.13673543289539
620598959,2025,71.947868347168,17.0152114935776,4.2284439646445
620598963,1985,0,12.8252440719576,0
620598963,1990,0,12.8252440719576,0
620598963,1995,0,12.8252440719576,0
620598963,2000,0,12.8252440719576,0
620598963,2005,0,12.8252440719576,0
620598963,2010,0,12.8252440719576,0
620598963,2015,0,12.8252440719576,0
620598963,2020,0,12.8252440719576,0
620598963,2025,0,12.8252440719576,0
620600273,1985,114.540840148926,30.9266988586185,3.70362322446859
620600273,1990,129.270050048828,30.9266988586185,4.17988517428861
620600273,1995,129.423385620117,30.9266988586185,4.18484320656972
620600273,2000,126.213661193848,30.9266988586185,4.08105830405093
620600273,2005,136.086959838867,30.9266988586185,4.40030668843736
620600273,2010,145.315673828125,30.9266988586185,4.69871273660457
620600273,2015,154.464096069336,30.9266988586185,4.99452258954209
620600273,2020,162.423477172852,30.9266988586185,5.25188536660091
620600273,2025,168.663146972656,30.9266988586185,5.45364210204588
620600319,1985,0,9.59545717340177,0
620600319,1990,0,9.59545717340177,0
620600319,1995,0,9.59545717340177,0
620600319,2000,0,9.59545717340177,0
620600319,2005,0,9.59545717340177,0
620600319,2010,0,9.59545717340177,0
620600319,2015,0,9.59545717340177,0
620600319,2020,0,9.59545717340177,0
620600319,2025,0,9.59545717340177,0
620600328,1985,0,39.290782422963,0
620600328,1990,0,39.290782422963,0
620600328,1995,0,39.290782422963,0
620600328,2000,0,39.290782422963,0
620600328,2005,0,39.290782422963,0
620600328,2010,0,39.290782422963,0
620600328,2015,0,39.290782422963,0
620600328,2020,0,39.290782422963,0
620600328,2025,0,39.290782422963,0
620600335,1985,384.859771728516,39.7055786937334,9.69283874936338
620600335,1990,454.127075195312,39.7055786937334,11.4373619560665
620600335,1995,471.831024169922,39.7055786937334,11.8832425994685
620600335,2000,477.821563720703,39.7055786937334,12.0341166012552
